0.12,0,0.2064,0.872,-1.1424,0.50
0.12,-0.0031,0.177,0.8968,-1.1424,0.50
0.12,-0.0062,0.1477,0.9206,-1.1424,0.50
0.12,-0.0092,0.1184,0.9435,-1.1424,0.50
0.12,-0.0123,0.0892,0.9653,-1.1424,0.50
0.12,-0.0154,0.06,0.9863,-1.1424,0.50
0.12,-0.0185,0.0309,1.0062,-1.1424,0.50
0.12,-0.0215,0.0017,1.0252,-1.1424,0.50
0.12,-0.0246,-0.0274,1.0433,-1.1424,0.49
0.12,-0.0277,-0.0565,1.0604,-1.1424,0.48
0.12,-0.0308,-0.0855,1.0766,-1.1424,0.47
0.12,-0.0338,-0.1145,1.0919,-1.1424,0.47
0.12,-0.0369,-0.1435,1.1061,-1.1424,0.46
0.12,-0.04,-0.1723,1.1195,-1.1424,0.46
0.12,-0.0431,-0.2011,1.1318,-1.1424,0.45
0.12,-0.0462,-0.2298,1.1432,-1.1424,0.45
0.12,-0.0492,-0.2584,1.1537,-1.1424,0.44
0.12,-0.0523,-0.2868,1.1632,-1.1424,0.44
0.12,-0.0554,-0.315,1.1716,-1.1424,0.43
0.12,-0.0585,-0.3431,1.1792,-1.1424,0.43
0.12,-0.0615,-0.3709,1.1857,-1.1424,0.43
0.12,-0.0646,-0.3985,1.1912,-1.1424,0.43
0.12,-0.0677,-0.4258,1.1957,-1.1424,0.43
0.12,-0.0708,-0.4528,1.1992,-1.1424,0.42
0.12,-0.0738,-0.4795,1.2018,-1.1424,0.42
0.12,-0.0769,-0.5057,1.2033,-1.1424,0.42
0.12,-0.08,-0.5316,1.2038,-1.1424,0.42
0.12,-0.0831,-0.557,1.2033,-1.1424,0.42
0.12,-0.0862,-0.5819,1.2018,-1.1424,0.42
0.12,-0.0892,-0.6064,1.1992,-1.1424,0.42
0.12,-0.0923,-0.6302,1.1957,-1.1424,0.42
0.12,-0.0954,-0.6535,1.1912,-1.1424,0.41
0.12,-0.0985,-0.6762,1.1857,-1.1424,0.41
0.12,-0.1015,-0.6983,1.1792,-1.1424,0.41
0.12,-0.1046,-0.7197,1.1716,-1.1424,0.41
0.12,-0.1077,-0.7404,1.1632,-1.1424,0.40
0.12,-0.1108,-0.7604,1.1537,-1.1424,0.40
0.12,-0.1138,-0.7796,1.1432,-1.1424,0.40
0.12,-0.1169,-0.7981,1.1318,-1.1424,0.40
0.12,-0.12,-0.8158,1.1195,-1.1424,0.40
