0.135,-0.035,-0.0729,0.9002,-0.238,0.111
0.1349,-0.0334,-0.0596,0.8946,-0.238,0.111
0.1345,-0.0319,-0.0476,0.8922,-0.238,0.111
0.1339,-0.0305,-0.0371,0.8933,-0.238,0.111
0.1331,-0.0291,-0.0283,0.8976,-0.238,0.111
0.1321,-0.0279,-0.0213,0.9052,-0.238,0.111
0.1309,-0.0269,-0.0164,0.9158,-0.238,0.111
0.1295,-0.0261,-0.0135,0.9292,-0.238,0.111
0.1281,-0.0255,-0.0128,0.945,-0.238,0.111
0.1266,-0.0251,-0.0141,0.9629,-0.238,0.111
0.125,-0.025,-0.0177,0.9824,-0.238,0.111
0.1234,-0.0251,-0.0232,1.0031,-0.238,0.111
0.1219,-0.0255,-0.0308,1.0244,-0.238,0.111
0.1205,-0.0261,-0.0402,1.0459,-0.238,0.111
0.1191,-0.0269,-0.0513,1.067,-0.238,0.111
0.1179,-0.0279,-0.0638,1.0873,-0.238,0.111
0.1169,-0.0291,-0.0776,1.1061,-0.238,0.111
0.1161,-0.0305,-0.0924,1.1231,-0.238,0.111
0.1155,-0.0319,-0.1077,1.1377,-0.238,0.111
0.1151,-0.0334,-0.1233,1.1498,-0.238,0.111
0.115,-0.035,-0.1387,1.1588,-0.238,0.111
0.1151,-0.0366,-0.1534,1.1646,-0.238,0.111
0.1155,-0.0381,-0.1672,1.167,-0.238,0.111
0.1161,-0.0395,-0.1795,1.166,-0.238,0.111
0.1169,-0.0409,-0.1899,1.1615,-0.238,0.111
0.1179,-0.0421,-0.1982,1.1537,-0.238,0.111
0.1191,-0.0431,-0.2041,1.1429,-0.238,0.111
0.1205,-0.0439,-0.2074,1.1292,-0.238,0.111
0.1219,-0.0445,-0.208,1.1131,-0.238,0.111
0.1234,-0.0449,-0.2059,1.095,-0.238,0.111
0.125,-0.045,-0.2012,1.0753,-0.238,0.111
0.1266,-0.0449,-0.1941,1.0544,-0.238,0.111
0.1281,-0.0445,-0.1849,1.033,-0.238,0.111
0.1295,-0.0439,-0.1737,1.0116,-0.238,0.111
0.1309,-0.0431,-0.161,0.9906,-0.238,0.111
0.1321,-0.0421,-0.1471,0.9705,-0.238,0.111
0.1331,-0.0409,-0.1324,0.9519,-0.238,0.111
0.1339,-0.0395,-0.1172,0.9352,-0.238,0.111
0.1345,-0.0381,-0.102,0.9208,-0.238,0.111
0.1349,-0.0366,-0.0871,0.9091,-0.238,0.111
0.135,-0.035,-0.0729,0.9002,-0.238,0.111
