0.16,-0.04,0.0212,0.5326,-1.1424,0.6073
0.1569,-0.04,0.0006,0.5864,-1.1424,0.60
0.1538,-0.04,-0.0189,0.6382,-1.1424,0.59
0.1508,-0.04,-0.0372,0.6882,-1.1424,0.58
0.1477,-0.04,-0.0545,0.7365,-1.1424,0.57
0.1446,-0.04,-0.0709,0.7835,-1.1424,0.56
0.1415,-0.04,-0.0864,0.829,-1.1424,0.55
0.1385,-0.04,-0.1011,0.8734,-1.1424,0.50
0.1354,-0.04,-0.1149,0.9167,-1.1424,0.4089
0.1323,-0.04,-0.1279,0.959,-1.1424,0.3903
0.1292,-0.04,-0.1402,1.0004,-1.1424,0.3918
0.1262,-0.04,-0.1516,1.0409,-1.1424,0.3833
0.1231,-0.04,-0.1624,1.0805,-1.1424,0.3847
0.12,-0.04,-0.1723,1.1195,-1.1424,0.3862
0.1169,-0.04,-0.1815,1.1577,-1.1424,0.3776
0.1138,-0.04,-0.1899,1.1952,-1.1424,0.3791
0.1108,-0.04,-0.1976,1.2321,-1.1424,0.3705
0.1077,-0.04,-0.2044,1.2684,-1.1424,0.372
0.1046,-0.04,-0.2103,1.3041,-1.1424,0.3634
0.1015,-0.04,-0.2154,1.3392,-1.1424,0.3649
0.0985,-0.04,-0.2196,1.3738,-1.1424,0.3663
0.0954,-0.04,-0.2229,1.4079,-1.1424,0.3578
0.0923,-0.04,-0.2252,1.4415,-1.1424,0.3592
0.0892,-0.04,-0.2264,1.4746,-1.1424,0.3407
0.0862,-0.04,-0.2265,1.5072,-1.1424,0.3421
0.0831,-0.04,-0.2255,1.5393,-1.1424,0.3336
0.08,-0.04,-0.2232,1.5709,-1.1424,0.3351
0.0769,-0.04,-0.2195,1.6021,-1.1424,0.3265
0.0738,-0.04,-0.2144,1.6327,-1.1424,0.328
0.0708,-0.04,-0.2078,1.6629,-1.1424,0.3294
0.0677,-0.04,-0.1995,1.6925,-1.1424,0.3109
0.0646,-0.04,-0.1894,1.7217,-1.1424,0.3123
0.0615,-0.04,-0.1774,1.7503,-1.1424,0.3038
0.0585,-0.04,-0.1632,1.7783,-1.1424,0.3052
0.0554,-0.04,-0.1468,1.8057,-1.1424,0.3067
0.0523,-0.04,-0.1278,1.8325,-1.1424,0.3081
0.0492,-0.04,-0.1062,1.8587,-1.1424,0.3096
0.0462,-0.04,-0.0816,1.884,-1.1424,0.301
0.0431,-0.04,-0.0539,1.9086,-1.1424,0.3025
0.04,-0.04,-0.0228,1.9323,-1.1424,0.3039
