0.07,-0.1,-1.0343,1.7568,-0.952,0.256
0.07,-0.0992,-1.0249,1.7595,-0.952,0.256
0.0699,-0.0984,-1.0159,1.7627,-0.952,0.256
0.0697,-0.0977,-1.0074,1.7664,-0.952,0.256
0.0695,-0.0969,-0.9993,1.7706,-0.952,0.256
0.0692,-0.0962,-0.9917,1.7754,-0.952,0.256
0.0689,-0.0955,-0.9847,1.7806,-0.952,0.256
0.0685,-0.0948,-0.9783,1.7863,-0.952,0.256
0.0681,-0.0941,-0.9724,1.7925,-0.952,0.256
0.0676,-0.0935,-0.9672,1.799,-0.952,0.256
0.0671,-0.0929,-0.9627,1.8059,-0.952,0.256
0.0665,-0.0924,-0.9589,1.8131,-0.952,0.256
0.0659,-0.0919,-0.9558,1.8207,-0.952,0.256
0.0652,-0.0915,-0.9535,1.8285,-0.952,0.256
0.0645,-0.0911,-0.952,1.8365,-0.952,0.256
0.0638,-0.0908,-0.9514,1.8447,-0.952,0.256
0.0631,-0.0905,-0.9516,1.853,-0.952,0.256
0.0623,-0.0903,-0.9527,1.8614,-0.952,0.256
0.0616,-0.0901,-0.9547,1.8699,-0.952,0.256
0.0608,-0.09,-0.9577,1.8783,-0.952,0.256
0.06,-0.09,-0.9616,1.8867,-0.952,0.256
0.0592,-0.09,-0.9665,1.895,-0.952,0.256
0.0584,-0.0901,-0.9724,1.903,-0.952,0.256
0.0577,-0.0903,-0.9793,1.9109,-0.952,0.256
0.0569,-0.0905,-0.9871,1.9184,-0.952,0.256
0.0562,-0.0908,-0.9959,1.9256,-0.952,0.256
0.0555,-0.0911,-1.0056,1.9324,-0.952,0.256
0.0548,-0.0915,-1.0162,1.9388,-0.952,0.256
0.0541,-0.0919,-1.0277,1.9446,-0.952,0.256
0.0535,-0.0924,-1.04,1.9499,-0.952,0.256
0.0529,-0.0929,-1.0529,1.9546,-0.952,0.256
0.0524,-0.0935,-1.0665,1.9586,-0.952,0.256
0.0519,-0.0941,-1.0805,1.9619,-0.952,0.256
0.0515,-0.0948,-1.095,1.9645,-0.952,0.256
0.0511,-0.0955,-1.1097,1.9664,-0.952,0.256
0.0508,-0.0962,-1.1245,1.9675,-0.952,0.256
0.0505,-0.0969,-1.1393,1.9678,-0.952,0.256
0.0503,-0.0977,-1.1539,1.9673,-0.952,0.256
0.0501,-0.0984,-1.1682,1.9661,-0.952,0.256
0.05,-0.0992,-1.1821,1.9641,-0.952,0.256
0.05,-0.1,-1.1953,1.9613,-0.952,0.256
0.05,-0.1008,-1.2078,1.9579,-0.952,0.256
0.0501,-0.1016,-1.2194,1.9537,-0.952,0.256
0.0503,-0.1023,-1.2301,1.9489,-0.952,0.256
0.0505,-0.1031,-1.2398,1.9435,-0.952,0.256
0.0508,-0.1038,-1.2483,1.9376,-0.952,0.256
0.0511,-0.1045,-1.2557,1.9312,-0.952,0.256
0.0515,-0.1052,-1.2619,1.9243,-0.952,0.256
0.0519,-0.1059,-1.2669,1.917,-0.952,0.256
0.0524,-0.1065,-1.2707,1.9094,-0.952,0.256
0.0529,-0.1071,-1.2732,1.9015,-0.952,0.256
0.0535,-0.1076,-1.2746,1.8934,-0.952,0.256
0.0541,-0.1081,-1.2748,1.8851,-0.952,0.256
0.0548,-0.1085,-1.2738,1.8767,-0.952,0.256
0.0555,-0.1089,-1.2718,1.8682,-0.952,0.256
0.0562,-0.1092,-1.2688,1.8598,-0.952,0.256
0.0569,-0.1095,-1.2647,1.8514,-0.952,0.256
0.0577,-0.1097,-1.2598,1.8431,-0.952,0.256
0.0584,-0.1099,-1.254,1.8349,-0.952,0.256
0.0592,-0.11,-1.2474,1.8269,-0.952,0.256
0.06,-0.11,-1.2402,1.8192,-0.952,0.256
0.0608,-0.11,-1.2322,1.8117,-0.952,0.256
0.0616,-0.1099,-1.2237,1.8045,-0.952,0.256
0.0623,-0.1097,-1.2146,1.7977,-0.952,0.256
0.0631,-0.1095,-1.205,1.7912,-0.952,0.256
0.0638,-0.1092,-1.1951,1.7852,-0.952,0.256
0.0645,-0.1089,-1.1848,1.7796,-0.952,0.256
0.0652,-0.1085,-1.1742,1.7744,-0.952,0.256
0.0659,-0.1081,-1.1634,1.7698,-0.952,0.256
0.0665,-0.1076,-1.1525,1.7656,-0.952,0.256
0.0671,-0.1071,-1.1414,1.762,-0.952,0.256
0.0676,-0.1065,-1.1302,1.7589,-0.952,0.256
0.0681,-0.1059,-1.119,1.7564,-0.952,0.256
0.0685,-0.1052,-1.1079,1.7544,-0.952,0.256
0.0689,-0.1045,-1.0968,1.753,-0.952,0.256
0.0692,-0.1038,-1.0858,1.7522,-0.952,0.256
0.0695,-0.1031,-1.075,1.7519,-0.952,0.256
0.0697,-0.1023,-1.0644,1.7523,-0.952,0.256
0.0699,-0.1016,-1.0541,1.7532,-0.952,0.256
0.07,-0.1008,-1.044,1.7547,-0.952,0.256
0.07,-0.1,-1.0343,1.7568,-0.952,0.256
