0.09,-0.07,-0.5711,1.5582,0,0.5
0.091,-0.069,-0.5564,1.5455,0,0.5
0.092,-0.068,-0.5418,1.5327,0,0.5
0.093,-0.067,-0.5274,1.5197,0,0.5
0.094,-0.066,-0.5131,1.5066,0,0.5
0.095,-0.065,-0.4989,1.4934,0,0.5
0.096,-0.064,-0.4849,1.48,0,0.5
0.097,-0.063,-0.471,1.4665,0,0.5
0.098,-0.062,-0.4572,1.4528,0,0.5
0.099,-0.061,-0.4435,1.4391,0,0.5
0.1,-0.06,-0.4299,1.4252,0,0.5
0.101,-0.059,-0.4164,1.4112,0,0.5
0.102,-0.058,-0.4029,1.397,0,0.5
0.103,-0.057,-0.3896,1.3827,0,0.5
0.104,-0.056,-0.3764,1.3683,0,0.5
0.105,-0.055,-0.3632,1.3538,0,0.5
0.106,-0.054,-0.3501,1.3391,0,0.5
0.107,-0.053,-0.3371,1.3243,0,0.5
0.108,-0.052,-0.3242,1.3094,0,0.5
0.109,-0.051,-0.3113,1.2943,0,0.5
0.11,-0.05,-0.2984,1.2791,0,0.5
0.09,-0.05,-0.34,1.5086,0,0.5
0.091,-0.051,-0.3502,1.5011,0,0.5
0.092,-0.052,-0.3601,1.4935,0,0.5
0.093,-0.053,-0.3698,1.4856,0,0.5
0.094,-0.054,-0.3792,1.4776,0,0.5
0.095,-0.055,-0.3883,1.4693,0,0.5
0.096,-0.056,-0.3972,1.4609,0,0.5
0.097,-0.057,-0.4058,1.4523,0,0.5
0.098,-0.058,-0.4141,1.4434,0,0.5
0.099,-0.059,-0.4221,1.4344,0,0.5
0.1,-0.06,-0.4299,1.4252,0,0.5
0.101,-0.061,-0.4374,1.4158,0,0.5
0.102,-0.062,-0.4446,1.4062,0,0.5
0.103,-0.063,-0.4516,1.3964,0,0.5
0.104,-0.064,-0.4583,1.3865,0,0.5
0.105,-0.065,-0.4647,1.3764,0,0.5
0.106,-0.066,-0.4709,1.3661,0,0.5
0.107,-0.067,-0.4768,1.3556,0,0.5
0.108,-0.068,-0.4825,1.3449,0,0.5
0.109,-0.069,-0.4879,1.3341,0,0.5
0.11,-0.07,-0.4931,1.3231,0,0.5
