0.165,-0.035,0.0978,0.4149,-0.238,0.111
0.1649,-0.0334,0.1097,0.4088,-0.238,0.111
0.1645,-0.0319,0.1195,0.4074,-0.238,0.111
0.1639,-0.0305,0.1271,0.4107,-0.238,0.111
0.1631,-0.0291,0.1322,0.4187,-0.238,0.111
0.1621,-0.0279,0.1349,0.4309,-0.238,0.111
0.1609,-0.0269,0.1351,0.4472,-0.238,0.111
0.1595,-0.0261,0.133,0.4669,-0.238,0.111
0.1581,-0.0255,0.1285,0.4895,-0.238,0.111
0.1566,-0.0251,0.1219,0.5144,-0.238,0.111
0.155,-0.025,0.1133,0.5409,-0.238,0.111
0.1534,-0.0251,0.1029,0.5684,-0.238,0.111
0.1519,-0.0255,0.091,0.5961,-0.238,0.111
0.1505,-0.0261,0.0778,0.6234,-0.238,0.111
0.1491,-0.0269,0.0635,0.6496,-0.238,0.111
0.1479,-0.0279,0.0484,0.6742,-0.238,0.111
0.1469,-0.0291,0.0329,0.6967,-0.238,0.111
0.1461,-0.0305,0.0173,0.7164,-0.238,0.111
0.1455,-0.0319,0.0018,0.733,-0.238,0.111
0.1451,-0.0334,-0.013,0.7462,-0.238,0.111
0.145,-0.035,-0.0269,0.7555,-0.238,0.111
0.1451,-0.0366,-0.0395,0.7609,-0.238,0.111
0.1455,-0.0381,-0.0504,0.7621,-0.238,0.111
0.1461,-0.0395,-0.0594,0.7592,-0.238,0.111
0.1469,-0.0409,-0.066,0.7522,-0.238,0.111
0.1479,-0.0421,-0.0703,0.7413,-0.238,0.111
0.1491,-0.0431,-0.0718,0.7268,-0.238,0.111
0.1505,-0.0439,-0.0707,0.7088,-0.238,0.111
0.1519,-0.0445,-0.0669,0.6879,-0.238,0.111
0.1534,-0.0449,-0.0605,0.6646,-0.238,0.111
0.155,-0.045,-0.0516,0.6392,-0.238,0.111
0.1566,-0.0449,-0.0405,0.6125,-0.238,0.111
0.1581,-0.0445,-0.0275,0.5849,-0.238,0.111
0.1595,-0.0439,-0.0129,0.5573,-0.238,0.111
0.1609,-0.0431,0.0029,0.5301,-0.238,0.111
0.1621,-0.0421,0.0195,0.5042,-0.238,0.111
0.1631,-0.0409,0.0363,0.4801,-0.238,0.111
0.1639,-0.0395,0.053,0.4586,-0.238,0.111
0.1645,-0.0381,0.0691,0.4402,-0.238,0.111
0.1649,-0.0366,0.0842,0.4255,-0.238,0.111
0.165,-0.035,0.0978,0.4149,-0.238,0.111
