0.105,-0.065,-0.4647,1.3764,-0.1744,0.2111
0.1049,-0.0634,-0.4494,1.375,-0.1744,0.2111
0.1045,-0.0619,-0.4352,1.3764,-0.1744,0.2111
0.1039,-0.0605,-0.4224,1.3804,-0.1744,0.2111
0.1031,-0.0591,-0.4113,1.387,-0.1744,0.2111
0.1021,-0.0579,-0.402,1.396,-0.1744,0.2111
0.1009,-0.0569,-0.3947,1.4073,-0.1744,0.2111
0.0995,-0.0561,-0.3896,1.4206,-0.1744,0.2111
0.0981,-0.0555,-0.3867,1.4355,-0.1744,0.2111
0.0966,-0.0551,-0.3863,1.4519,-0.1744,0.2111
0.095,-0.055,-0.3883,1.4693,-0.1744,0.2111
0.0934,-0.0551,-0.3929,1.4874,-0.1744,0.2111
0.0919,-0.0555,-0.3999,1.5056,-0.1744,0.2111
0.0905,-0.0561,-0.4095,1.5236,-0.1744,0.2111
0.0891,-0.0569,-0.4213,1.5409,-0.1744,0.2111
0.0879,-0.0579,-0.4354,1.557,-0.1744,0.2111
0.0869,-0.0591,-0.4513,1.5716,-0.1744,0.2111
0.0861,-0.0605,-0.4688,1.5842,-0.1744,0.2111
0.0855,-0.0619,-0.4875,1.5943,-0.1744,0.2111
0.0851,-0.0634,-0.5068,1.6019,-0.1744,0.2111
0.085,-0.065,-0.5261,1.6065,-0.1744,0.2111
0.0851,-0.0666,-0.5448,1.608,-0.1744,0.2111
0.0855,-0.0681,-0.5623,1.6064,-0.1744,0.2111
0.0861,-0.0695,-0.578,1.6018,-0.1744,0.2111
0.0869,-0.0709,-0.5914,1.5943,-0.1744,0.2111
0.0879,-0.0721,-0.6021,1.5841,-0.1744,0.2111
0.0891,-0.0731,-0.6097,1.5715,-0.1744,0.2111
0.0905,-0.0739,-0.614,1.557,-0.1744,0.2111
0.0919,-0.0745,-0.6151,1.5408,-0.1744,0.2111
0.0934,-0.0749,-0.613,1.5235,-0.1744,0.2111
0.095,-0.075,-0.6079,1.5055,-0.1744,0.2111
0.0966,-0.0749,-0.6,1.4873,-0.1744,0.2111
0.0981,-0.0745,-0.5897,1.4692,-0.1744,0.2111
0.0995,-0.0739,-0.5773,1.4518,-0.1744,0.2111
0.1009,-0.0731,-0.5632,1.4355,-0.1744,0.2111
0.1021,-0.0721,-0.5477,1.4205,-0.1744,0.2111
0.1031,-0.0709,-0.5314,1.4072,-0.1744,0.2111
0.1039,-0.0695,-0.5146,1.3959,-0.1744,0.2111
0.1045,-0.0681,-0.4976,1.3869,-0.1744,0.2111
0.1049,-0.0666,-0.4809,1.3804,-0.1744,0.2111
0.105,-0.065,-0.4647,1.3764,-0.1744,0.2111
