0.17,-0.02,0.2583,0.2089,-0.2372,0.151
0.1677,-0.02,0.2478,0.2613,-0.2372,0.151
0.1654,-0.02,0.2388,0.3109,-0.2372,0.151
0.1631,-0.02,0.221,0.3581,-0.2372,0.151
0.1608,-0.02,0.1943,0.4032,-0.2372,0.151
0.1585,-0.02,0.1786,0.4466,-0.2372,0.151
0.1562,-0.02,0.1638,0.4884,-0.2372,0.151
0.1538,-0.02,0.1499,0.5288,-0.2372,0.151
0.1515,-0.02,0.1367,0.5678,-0.2372,0.151
0.1492,-0.02,0.1242,0.6058,-0.2372,0.151
0.1469,-0.02,0.1124,0.6426,-0.2372,0.151
0.1446,-0.02,0.1012,0.6785,-0.2372,0.151
0.1423,-0.02,0.0907,0.7135,-0.2372,0.151
0.14,-0.02,0.0807,0.7477,-0.2372,0.151
0.1377,-0.02,0.0713,0.7811,-0.2372,0.151
0.1354,-0.02,0.0624,0.8138,-0.2372,0.151
0.1331,-0.02,0.054,0.8457,-0.2372,0.151
0.1308,-0.02,0.0462,0.8771,-0.2372,0.151
0.1285,-0.02,0.0389,0.9078,-0.2372,0.151
0.1262,-0.02,0.032,0.938,-0.2372,0.151
0.1238,-0.02,0.0257,0.9676,-0.2372,0.151
0.1215,-0.02,0.0199,0.9967,-0.2372,0.151
0.1192,-0.02,0.0146,1.0253,-0.2372,0.151
0.1169,-0.02,0.0097,1.0535,-0.2372,0.151
0.1146,-0.02,0.0054,1.0811,-0.2372,0.151
0.1123,-0.02,0.0016,1.1084,-0.2372,0.151
0.11,-0.02,-0.0018,1.1352,-0.2372,0.151
0.1077,-0.02,-0.0046,1.1615,-0.2372,0.151
0.1054,-0.02,-0.0068,1.1875,-0.2372,0.151
0.1031,-0.02,-0.0086,1.2131,-0.2372,0.151
0.1008,-0.02,-0.0098,1.2383,-0.2372,0.151
0.0985,-0.02,-0.0104,1.2631,-0.2372,0.151
0.0962,-0.02,-0.0105,1.2876,-0.2372,0.151
0.0938,-0.02,-0.01,1.3117,-0.2372,0.151
0.0915,-0.02,-0.0088,1.3354,-0.2372,0.151
0.0892,-0.02,-0.0071,1.3587,-0.2372,0.151
0.0869,-0.02,-0.0047,1.3817,-0.2372,0.151
0.0846,-0.02,-0.0017,1.4044,-0.2372,0.151
0.0823,-0.02,0.002,1.4267,-0.2372,0.151
0.08,-0.02,0.0065,1.4486,-0.2372,0.151
